,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
topic_26,0.27715984,-0.086254135,-0.2837564,0.027978167,-0.16796227,-0.3212434,0.1527813,-0.26938027,0.15055801,-0.21514845,-0.25241044,0.07717364,-0.1190497,0.07635008,-0.20930324,-0.20795047,-0.13901295,-0.10350259,0.1361773,0.16867076,-0.06645208,0.27432916,0.23528582,-0.39542615,0.31029972,-0.1725162,-0.13458648,0.17774583,-0.44992018,0.18744162,0.13541214,-0.26955795,0.15284584,0.056719713,-0.11215944,-0.11677328,-0.2566446,0.09573383,-0.19340579,0.23309205,-0.21097414,-0.18707703,0.23276345,0.16170046,-0.056001004,-0.23228942,-0.1976232,0.24619131,-0.50365615,-0.17159481,0.24362248,0.11462897,0.16789153,0.15247168,-0.21675527,0.09290545,0.09603728,-0.21459752,0.057708513,-0.25006345,-0.040698245,0.26017198,-0.23823121,-0.16006412,0.20694576,-0.13429138,0.20594259,0.3673571,-0.22311147,0.19513316,-0.26772076,-0.1378465,-0.25388366,0.087985046,-0.21719462,-0.2786936,-0.17195721,-0.2512509,0.09004559,-0.23453957,-0.05220088,-0.28041926,0.09170717,0.18905734,-0.1271895,0.19268428,0.04304474,0.17095745,-0.07319472,-0.21791133,-0.15913738,0.21128164,0.19273295,-0.13273118,0.15471491,-0.21872905,0.22225648,0.08426076,-0.25719047,0.14450379,-0.2881533,0.04462151,0.18335164,0.24154109,-0.11854067,0.08748583,0.1750177,-0.2567879,0.21241693,0.20405813,0.11291639,-0.32206863,-0.1133232,-0.29368132,-0.10952739,-0.30334494,0.22783345,-0.21375775,-0.0078192,-0.47673532,-0.1193263,0.39501056,-0.19592473,0.02788257,-0.18236916,-0.22768772,0.25575712,0.12534907,0.19836645,-0.14982599,0.09446963,0.36304063,0.27783033,0.043869108,0.037816238,-0.319296,-0.39679834,0.13998084,-0.5089202,-0.05737987,-0.16448247,0.2900359,0.1922552,0.19481948,-0.2664475,0.16982213,0.028305307,-0.19438091,-0.09882442,0.030896168,0.0497354,-0.46280497,0.36844432,-0.15678433,-0.20040049,0.08113719,0.27625942,-0.3746159,0.08637168,0.45234495,0.25668696,0.3261325,0.027893398,-0.13798064,-0.08964168,-0.10785343,0.25584078,0.2119783,0.15696032,-0.16226521,-0.14635615,0.26234254,0.17916784,0.088340096,-0.24909739,0.159244,-0.12752296,-0.06411367,-0.26430485,-0.2545052,0.052207027,0.7348931,-0.32497948,-0.5287189,0.1406178,0.017027866,0.009597681,0.1147937,0.10212062,0.08364592,-0.15259875,-0.34101406,0.15920861,0.26676738,0.13424449,0.18834788,-0.13700119,-0.09086133,-0.7853106,0.1235987
topic_27,-0.2926939,-0.039954517,-0.83769554,-0.13166548,-0.10887707,-0.106007576,0.2497587,-0.2951944,0.079298235,-0.16090465,-0.13952063,0.068025716,-0.13669683,0.08730836,0.05877011,-0.25079146,-0.33353433,-0.30473593,0.3030505,-0.032668374,-0.09256218,-0.038799435,-0.17504665,-0.17693906,0.191545,-0.24445778,-0.15206574,0.11144293,-0.032429673,0.3176708,0.22210146,-0.12659176,-0.3228468,0.10521793,-0.15369992,-0.24776185,0.32039213,0.14916754,0.18213981,0.2660292,-0.21068478,-0.039391406,0.04818976,0.23132274,-0.24011002,-0.028011099,-0.20569758,0.09061036,0.03158488,0.077172145,0.2533887,-0.12118954,0.04721704,0.19550422,-0.39467132,0.2433241,0.22898738,-0.2370089,-0.9455127,-0.007049324,-0.15251213,0.06514336,-0.09329881,0.6667435,0.11438856,-0.2986699,0.058588546,0.0670215,-0.2226983,0.14335933,-0.15481068,-0.2005864,-0.21010366,0.09277471,-0.19704632,0.20475307,-0.35043555,-0.13693509,0.13316816,-0.12823647,-0.23039816,0.056896836,0.2541343,-0.08440988,-0.070478365,0.16281734,0.11077122,0.04604637,-0.35538635,-0.2114868,0.021972878,-0.006570649,0.25659665,-0.11054277,-0.04061685,-0.25479814,0.0427435,0.454347,0.09620363,0.06803074,-0.1916377,0.1349557,0.3430259,-0.02398371,-0.25498167,0.05839303,0.2863019,-0.0063830875,0.13655463,0.09901655,0.20254457,-0.053975314,0.1798512,0.22265656,-0.2509945,-0.2491965,0.17579035,0.15698671,-0.2626803,-0.2781534,-0.1901045,0.24729101,-0.11136508,0.4824378,-0.21503033,0.03112508,0.41066432,0.11293204,0.023978105,0.14968899,0.10037096,0.148067,0.09459305,0.16855362,0.25669277,-0.21167608,-0.110093676,0.40009904,-0.23988137,-0.038807917,-0.21211247,0.41991368,0.082654804,0.1671475,-0.13560225,0.022512373,-0.14746334,-0.03381765,-0.2734856,-0.30751643,0.20942083,-0.27404314,-0.40284953,-0.27834198,-0.15101199,0.25225237,-0.21281293,-0.14213842,0.34850973,-0.7352817,0.038210385,-0.007853676,0.12005413,-0.104282886,-0.18526742,-0.3257455,0.33888978,0.23044774,-0.028273204,-0.25555313,-0.02562583,0.0529794,0.26290417,0.0075674,0.028715057,0.26493934,-0.11446646,-0.025975386,0.38409966,0.08808571,0.2848164,-0.18015075,0.10105211,-0.793396,-0.3081058,0.08170107,-0.40457577,0.097696565,0.2029226,0.2702468,-0.044146553,-0.093985185,0.14905521,-0.11219867,1.0223308,0.37259984,-0.13889547,-0.179068,0.0040165326,0.1274603
topic_28,0.21083845,-0.05173753,-0.46583086,-0.03208614,-0.14344893,-0.36986423,0.16018312,-0.3239284,0.24999994,-0.09339705,-0.13092862,0.27738246,-0.1537444,0.041812193,-0.036252562,-0.2147482,-0.30721155,-0.28399166,0.16249722,0.37736803,0.121766575,0.19184428,0.19659491,-0.44303107,0.7746973,-0.12746537,-0.15150006,0.17627892,-0.59942377,0.30221325,0.11827843,-0.4564142,0.0020898706,0.04196094,-0.037949342,-0.13355705,0.044044208,-0.020143542,-0.11374019,-0.009363096,-0.15902299,-0.28700796,0.11637475,0.26935488,-0.28251806,-0.31538248,-0.15008114,0.18500547,-0.6514096,-0.10712662,0.1556707,0.06382023,-0.08811992,0.23862375,-0.04425327,0.39125276,0.06358054,-0.31219098,-0.097583555,-0.3033421,-0.25278836,0.23103619,-0.2128961,-0.7557737,0.27487233,-0.27742863,0.27216578,0.3062773,-0.26087123,0.093371235,-0.12561052,-0.03126467,-0.107817635,0.033111546,-0.31772533,-0.062362388,-0.15806259,-0.32124183,0.22734334,-0.21692723,-0.13312775,-0.26484993,0.11339516,0.1032208,0.09465855,0.13319701,-0.0650519,0.18421948,-0.10531988,-0.19444482,-0.050916336,0.102242276,0.20590432,-0.04994282,0.10003077,-0.1296148,0.21821052,-0.013370543,-0.22603631,0.17305803,-0.3272574,0.13322514,0.16754372,0.0556288,-0.07287444,0.15494287,0.07115848,-0.1692134,0.14364915,-0.14101407,0.10472205,-0.3495293,-0.37876517,-0.27304736,-0.101896465,-0.24213156,0.24227707,-0.1293952,-0.05785145,-0.3283351,-0.024344552,0.31458908,-0.13342349,0.047421448,0.010537359,-0.28772864,0.12135802,-0.015027291,0.2215007,-0.10151755,0.2863849,0.16395314,0.15305057,-0.015777146,0.053034745,-0.22891924,-0.47520936,0.10896328,-0.47734058,-0.05946073,-0.19269367,0.32131338,0.15920648,0.28329578,-0.1382191,0.1037113,-0.28007442,-0.1735159,-0.37332442,-0.028831806,0.01668994,-0.3873245,0.19453716,-0.26753643,-0.106420666,0.15056181,0.26891378,-0.39925888,0.14146228,0.21058193,0.5084184,0.2273838,-0.15282063,-0.13631938,-0.22095641,-0.18911101,0.13186635,0.31235844,0.29477537,-0.1084089,-0.09522419,0.115186706,0.22057958,0.02946176,-0.101804815,0.09871396,-0.21335272,-0.022758473,-0.110374145,-0.14760521,0.11449564,1.0696347,-0.10907927,-0.47175524,0.19853489,0.14030762,0.15542813,-0.057131734,0.16535874,0.15379955,-0.12391386,-0.2185568,0.20629999,0.077120386,0.017604182,0.17371449,-0.16774222,-0.028990408,-0.6017164,0.088729315
topic_29,-0.75499415,-0.19482489,0.260932,-0.13870628,-0.024510298,-0.10496224,0.04896801,0.08786454,-0.2665623,-0.32468918,-0.05358961,0.043078188,-0.27803615,0.27322403,-0.39445803,-0.097532146,0.102438405,0.1028663,-0.058794916,0.025081106,-0.19254257,0.14059037,0.16342288,0.2760719,-0.25152367,0.009103224,0.08332161,0.09291987,0.8093285,-0.16838317,0.1880929,0.009594813,0.22826643,0.09196556,0.046422172,-0.15415397,0.014250473,0.01646452,-0.2193738,0.4183619,-0.07389689,-0.453705,-0.024436899,0.07369387,-0.3090753,0.13561267,-0.056526143,0.07137356,0.19989945,-0.3279397,0.07963686,0.21338466,0.5303229,-0.0010178103,0.06036997,0.23328866,-0.08961295,-0.120995514,0.60604644,0.09905587,0.1860621,0.10968394,-0.108536325,0.7671569,-0.19967493,0.4673014,0.25637278,0.2759125,-0.05017037,0.09093158,-0.15315159,-0.41031134,-0.19780883,0.15219757,-0.105898686,0.07853243,-0.21536857,0.11331361,0.012582332,-0.018689869,-0.027089639,-0.25869372,0.02210144,0.15452693,-0.07254724,0.043208968,0.25868562,0.015055941,-0.07683858,-0.23368567,-0.28887492,0.30656058,-0.00036305716,-0.055669434,0.15983666,0.08561358,0.06741834,0.019740311,-0.14024846,0.3700534,-0.100846455,0.05419117,0.22157507,0.31417197,-0.034585148,-0.045500394,0.15045983,0.03072804,0.21160477,0.27703378,0.010395628,-0.33330882,0.078998804,-0.12082204,0.118645474,0.12812836,0.17850728,-0.019212034,-0.08356897,0.40594858,-0.109569594,-0.36668426,-0.14564687,0.40332764,-0.4031502,-0.1806324,0.035877686,0.11256998,0.15604378,0.029475736,-1.0359735,-0.060309,-0.05019908,-0.13282166,0.12830578,-0.10653257,-0.13583098,0.23711024,-0.2348598,-0.07171014,-0.28151393,0.056084234,0.01307918,0.23973393,0.08593179,-0.08062755,0.21575736,0.010286288,-0.011717059,0.13285933,0.060075987,0.059108153,-0.21874991,-0.1561019,-0.18963495,0.38099924,0.1777815,0.08876794,0.22812654,-0.33615768,0.3468598,0.124925055,-0.39461663,-0.067897186,0.49525964,-0.2841865,0.12061494,-0.06635218,0.6196676,-0.22664538,-0.023700088,0.057768226,-0.041824076,0.061794154,0.04115914,0.38154238,0.011435448,-0.16446982,-0.20011158,-0.017680615,0.027226595,0.26129404,-0.40529254,0.03089484,-0.20192567,0.2016234,-0.53811044,-0.16624199,0.2574862,0.050681584,-0.024751473,0.063028164,0.040337678,0.5283988,-0.58711743,0.27142993,-0.026157083,-0.39379194,-0.26915362,-0.11989119
topic_30,0.17740284,0.04288707,0.2259962,0.020517265,0.0014223095,-0.42013535,-0.12559529,0.078318916,-0.09470133,-0.3920497,-0.035621908,0.0132698165,0.007643795,0.07820036,-0.07828202,-0.056388944,-0.036077313,-0.11397811,0.06307837,0.06895854,-0.19255723,0.058180153,0.4072073,-0.36930105,-0.3673551,0.053648677,-0.065443985,0.18036558,0.25115815,-0.19021474,0.0167145,-0.10633468,-0.475572,-0.03350209,-0.006513398,0.110537566,0.1429672,-0.011456873,0.20491487,0.052142795,0.13085872,-0.075617686,0.064977616,-0.035881203,-0.05711811,0.055382133,-0.085180484,-0.05401303,0.6036418,0.12913477,0.05647971,-0.018572204,0.1745323,-0.0135366665,-0.044860706,0.15306732,-0.027908636,0.14480317,-0.043919653,-0.061261673,-0.18139674,-0.157152,-0.11407389,0.18551727,0.07081334,0.3452145,-0.06408409,0.5428317,-0.084547475,0.043404773,-0.009785221,0.12807699,0.12328747,0.08573792,-0.0528279,-0.053708788,-0.17431565,-0.012279768,-0.13685885,0.05450154,0.11879747,0.039770517,-0.0031347345,0.35832614,0.046896115,-0.021816757,-0.0365144,0.08164766,0.03608142,0.11039017,0.001560893,0.1599874,-0.058972355,-0.045195512,0.07576018,0.045547575,-0.0526958,-0.12522373,-0.024627833,0.10348989,-0.12257726,0.079748884,-0.03659213,-0.18191767,0.045436338,-0.01816148,0.11655152,-0.033940285,0.026164034,-0.1420124,0.030099344,-0.02997877,-0.114992194,-0.071451314,-0.18998912,0.3372835,0.16459242,0.0114192385,0.12976669,0.12132343,-0.009663934,-0.709959,-0.063511044,-0.26915237,0.0025370235,0.030427601,0.11951009,0.07616995,-0.0117034195,-0.13931346,0.69781435,-0.11231462,0.027496876,-0.021446524,0.003930022,-0.051757846,-0.5503937,-0.079006165,-0.41856498,0.047948033,-0.123740084,0.10103548,0.13550715,0.10922803,0.47800055,0.13570653,-0.586785,-0.08348033,-0.84060305,-0.15899381,-0.03228604,0.72058684,0.35371593,-0.033369154,0.11987008,-0.052768823,0.46068212,0.8823752,0.14855635,-0.004113891,0.7747953,-0.22210872,-0.059182785,-0.11026198,0.3434767,-0.008579485,-0.18962835,-0.03447913,0.19537556,-0.03228454,0.17611668,0.19457382,0.010027967,-0.0037689523,0.28651303,0.030558964,0.07925246,0.02200309,-0.051556908,-0.26577708,-0.12483923,0.7652074,0.40499654,0.8319684,0.14482328,0.028312499,-0.07043238,-0.7902535,0.067862526,-0.03884863,-0.03577806,0.13571692,0.007828221,0.19899456,0.019553399,0.13718808,0.17561622,0.16974251,-0.52610165,0.071697876
topic_31,0.025604287,-0.24642043,-0.6618298,-0.27680513,-0.051257342,-0.2648072,-0.12843883,-0.07598865,-0.008492268,-0.21112683,-0.46935952,-0.12266354,-0.31688645,0.14297406,-0.24240808,-0.3485568,0.03376728,0.04458955,0.089666374,0.06530984,0.30182984,0.28827158,-0.14339648,-0.506749,-0.1807945,0.14310175,-0.09252545,0.330972,0.15677018,-0.2733194,0.14400788,-0.20948808,-0.4276349,-0.10740908,0.1799007,0.21437521,-0.011123671,0.09635717,-0.030150786,0.2468597,0.05066805,-0.39452544,0.2702251,-0.0017340552,0.43311912,-0.0699339,-0.26040038,0.35868612,-0.35841668,-0.25345185,0.13852356,0.20973101,0.36845535,-0.06974714,-0.3203284,-0.006371603,-0.07726693,-0.24637498,-0.37818253,-0.18606131,0.1270988,0.0750618,-0.22526251,-1.165733,0.06738299,0.15332694,-0.02107055,0.73575467,-0.032335352,0.14452705,0.00638713,-0.20952915,-0.056387052,0.2809678,0.21306252,-0.2200908,-0.24178508,0.0156044075,-0.056190748,-0.2037826,-0.241705,-0.19800694,0.09022439,0.27552673,-0.19929512,0.06544997,0.05258084,-0.15884551,0.4568658,-0.100625604,0.1254106,0.09662368,-0.17733535,-0.06199671,0.07076454,-0.20806338,0.13839509,-0.26211897,-0.32652435,0.21378806,-0.32352525,0.10189359,0.3268879,0.14304607,-0.010369462,0.057295345,0.111108944,-0.23245823,0.18565357,0.08899954,0.12330848,-0.23228568,0.24471316,-0.18781954,0.19950558,-0.044175234,-0.05501337,-0.14399531,0.14452888,-0.01056209,-0.0025738056,-0.13134645,0.06450046,-0.1189366,-0.1427373,-0.5792883,0.05793892,0.4534605,0.31291658,-0.34058663,0.24474037,0.38596892,0.14684142,0.11720919,0.08965932,-0.1347013,0.137982,0.12187053,-0.77335906,-0.11136397,-0.00935542,-0.024008827,0.1623503,0.029295918,0.112622455,0.35822263,-0.22469413,-0.19727306,-0.73063743,0.39024952,0.0040159347,0.04141468,-0.0807038,-0.4136887,-0.1598047,-0.0072321636,0.57250494,0.447206,0.10506026,0.30489346,0.56851894,0.18754023,-0.072761856,-0.04804389,0.44780663,-0.2429179,-0.07096925,-0.039621152,0.3847016,0.13589223,-0.10356773,0.42096692,0.03023241,0.20835027,-0.0977006,0.042623967,0.11944797,-0.35538355,-0.27261305,-0.21734346,-0.086960986,0.6804351,-0.07038436,0.088051155,0.4442094,0.16901559,0.07553488,-0.1227842,0.35878587,-0.12678416,-0.05683151,-0.1872436,0.16395532,0.3280132,0.8747356,-0.02445504,0.03286622,-0.32816538,-0.5231556,-0.004408995
topic_32,0.08416981,-0.12167496,0.39367968,-0.055842064,-0.041713968,0.040130075,0.039100107,-0.065749064,-0.036150422,-0.105824314,-0.15974106,0.065786876,-0.13049501,0.12971252,-0.15111744,-0.004755455,-0.1280223,-0.059493005,0.19288087,0.10525978,-0.01579328,0.19390088,0.50155264,-0.10008719,-0.13196112,-0.11910523,-0.13329692,0.11407611,0.006691373,-0.019886808,0.16265687,-0.025020136,0.9008234,0.13077004,-0.06071349,-0.13857535,-0.18245852,0.058955126,-0.5095777,0.101854846,-0.100632556,-0.09906832,0.14409977,0.13711676,0.22856312,-0.054243658,-0.12523568,0.111832626,0.025620088,-0.14050955,0.15001278,0.10816539,0.10917673,0.22345535,-0.10642426,-0.08711307,0.18660578,-0.09670147,0.7835214,-0.1084976,0.111285456,0.15144512,-0.11838835,-0.023817658,0.029209182,0.17554462,0.17555125,0.013659187,-0.19049011,-0.005343775,-0.16732332,-0.1983756,-0.14345306,0.1062448,-0.24163121,-0.29806367,-0.12498429,-0.17993493,0.11214794,-0.11080123,-0.112042256,-0.5191563,0.11919581,0.48242244,-0.21502614,-9.315656e-05,0.11832138,0.16547117,-0.12319884,-0.25442004,-0.073214196,0.44171965,0.15957388,-0.11925434,0.08180248,-0.026548019,0.013069777,0.08582161,-0.15882859,0.08400143,-0.08217178,0.19280545,0.07545084,0.48938084,-0.08865417,0.04231963,0.13598524,-0.1631357,0.026489982,0.5138131,0.025122048,-0.021637868,-0.16294825,-0.42020234,-0.047330115,-0.046990916,0.2349422,-0.15011504,0.41424152,-0.16695313,-0.020974329,0.1521293,-0.15328215,0.060012024,-0.18933186,-0.21608765,0.078528896,0.08425957,0.15721731,-0.053124398,-0.088634916,0.120183684,0.06470878,-0.0035282944,0.167369,-0.046324648,-0.059825182,0.10555361,0.03672589,-0.05618826,-0.045318265,0.16811073,0.17145905,0.10777012,-0.085341424,0.17460728,0.7213964,-0.18994561,0.6989736,-0.06800956,0.068949975,-0.16644105,0.28034514,-0.022008812,-0.16536368,0.111953124,0.055588264,-0.1224203,0.20827182,0.2964206,-0.30988678,0.09835809,-0.28289327,-0.18135773,0.14384958,-0.14931673,0.18833463,0.12722082,0.11959764,-0.0161384,-0.087736726,0.16651729,0.11116103,0.07656672,-0.31591928,0.18134141,-0.1625589,-0.1401671,-0.24353306,-0.2066384,0.061316527,-0.35231367,-0.27561623,-0.2804824,0.0859611,0.10123433,-0.08726058,0.013679154,0.17926264,0.23400699,0.01580432,-0.1405335,0.12827414,0.7018435,-0.8117536,0.14896041,-0.14527753,-0.2698125,-0.6248464,0.16323549
topic_33,0.61682916,-0.068905585,0.14218205,0.05100743,0.14536485,-0.41187218,-0.05221073,0.112090476,-0.05978595,-0.17970695,-0.1383061,0.20736091,-0.080749385,0.054983385,0.043192655,-0.030730227,-0.013013342,-0.026597926,0.05501918,-0.08705996,-0.31549424,0.10212137,0.2826917,0.30589023,-0.309214,-0.17734319,-0.07147703,-0.007827251,0.23371248,-0.29290882,0.11475399,-0.110956565,-0.52019024,-0.060968447,-0.05783472,-0.039461955,0.0064901793,0.07002431,0.24569882,-0.106038414,0.07457624,-0.0028927913,0.17979468,-0.046391968,0.20143929,0.0013586209,-0.07481371,-0.13418068,0.8970852,-0.054077376,0.018528845,-0.18154882,-0.0030277027,0.0301804,0.095118314,0.042181928,0.011612523,-0.13500717,0.21017748,-0.025152216,-0.15289949,-0.09609546,0.051397305,0.89965904,0.2560548,0.3298639,-0.033597518,0.007930823,-0.08008019,0.013860427,0.089954175,0.031038709,-0.080738276,0.11875622,0.11853789,-0.30597118,-0.07352746,-0.016491428,0.08915289,0.11695117,0.19557586,0.09490371,-0.045985714,0.37142763,-0.06639657,-0.18894847,-0.010855139,0.071640596,-0.101461,0.07848587,-0.022863798,0.06562978,0.02393851,0.05694972,0.026975432,0.059456356,-0.018571109,0.03647606,-0.11767135,-0.08568043,-0.12545477,0.019521685,-0.12507312,0.025838304,-0.10893925,0.029215632,0.028000863,0.052237667,-0.0008905507,0.0082684085,0.019937843,-0.106034726,-0.0094810845,0.2310889,-0.074135676,0.07866575,0.029109236,-0.1369169,0.2528779,0.061030596,0.20608166,-0.71020097,-0.031503238,-0.47395667,0.035635553,-0.18303205,-0.20747973,0.020730505,-0.010132252,0.09779723,0.15413731,-0.043984387,-0.056115814,0.053822402,0.065937944,0.023883669,-0.5006987,-0.11200813,0.26859626,-0.0032497959,-0.033872686,0.0840725,0.18082854,-0.0605183,0.52961123,0.0038849863,-0.44403818,-0.06394888,-0.7344922,0.047145817,0.109214455,0.79545194,0.5857892,0.0813853,0.08421018,0.025213929,0.267698,0.5638162,-0.08749612,0.33548585,0.6415756,-0.35245606,-0.023464447,0.01330207,0.113148145,-0.09629072,-0.034936115,0.12759149,0.07511506,0.15452534,0.20880574,-0.1089853,-0.094988644,0.08546444,0.37230954,0.09486925,0.079744406,0.008181845,0.15172458,-0.31069124,-0.075728446,0.6567907,0.40672386,0.9530625,0.07472543,0.121517025,0.034908447,-0.49722204,0.112601876,-0.037039984,-0.046455022,0.25731024,0.022803316,-0.011270106,-0.024404295,0.055064104,0.23238619,0.17747775,-0.24534091,0.14335866
topic_34,0.009117511,-0.07610399,0.23687038,-0.1432808,-0.081506215,-0.36594918,0.13406451,0.08531511,-0.04966742,-0.21982175,0.032408305,0.05132996,0.09318277,0.080105186,-0.11615619,0.030472975,-0.01358507,0.059704486,0.065081075,0.04696709,-0.31879836,-0.071345575,-0.3428059,0.1476043,-0.27441475,-0.0959663,-0.079555266,-0.029560331,0.4144873,0.24292262,0.07344795,-0.115525246,-0.76797605,0.10828243,-0.16496864,-0.016784243,-0.36874193,0.06038164,0.7107865,-0.007518919,-0.11844449,-0.011318734,0.0683053,0.037310902,-0.2059679,-0.053447712,0.0070519256,-0.06426672,0.30230823,-0.089529544,0.053011622,-0.03786737,0.4290572,-0.046476543,0.032471914,0.095256895,-0.0009935129,0.00011100017,0.20358336,0.07104522,0.27153817,-0.114257626,0.006947298,0.83347744,0.1956102,0.3438978,-0.03607746,0.099691175,-0.082581475,0.08716275,-0.05450344,-0.21265796,-0.17493296,-0.034283385,0.0035820128,0.18344977,4.0640276e-05,-0.07002983,0.12322472,-0.092116594,0.17896064,0.51192766,0.040799994,-0.33711055,-0.1307389,-0.044544466,0.1247212,0.1396908,0.018438729,-0.09229197,-0.06918131,-0.4429412,0.1236066,0.022176415,0.10330707,0.09469131,0.17591235,0.1995621,0.02922598,0.17184345,-0.17393695,0.024121787,-0.04397482,-0.5447853,-0.007881171,0.07045826,0.02329652,-0.13499273,-0.01488438,-0.30914313,0.049941838,0.21053013,-0.09841117,0.57552004,-0.13843179,0.030681603,0.039054796,-0.16953874,0.32591718,-0.04933049,-0.08678128,-0.72160363,-0.10106632,0.23099734,0.017369112,-0.058404665,0.072038874,-0.10279501,0.013123389,-0.009680907,-0.47262943,-0.02110679,0.056950122,0.06359821,0.0019899532,-0.036625024,-0.36113626,-0.024606105,0.29404414,-0.06466313,-0.022534212,-0.030420082,-0.11829594,-0.032650843,0.65193206,0.13784866,-0.6880505,-0.03569052,-0.69830006,-0.14473374,0.07317447,0.81400883,0.61965835,-0.046464395,-0.04890235,0.023999525,0.17942636,0.08665254,-0.065207876,0.298139,0.56344426,0.21024469,-0.21928592,-0.06619525,0.39151397,-0.076575994,0.09830775,0.048063222,0.27467558,0.039477926,-0.04559208,0.09960563,-0.024009168,0.16811657,0.70151013,0.045688648,-0.16368017,-0.003053627,-0.0020445494,0.46274254,-0.003642275,0.38213417,0.6220424,0.595199,-0.0066791717,0.05965624,-0.24043041,-0.28074113,-0.09539679,0.08231354,-0.13686952,0.31013218,0.060290076,-0.45512,-0.28335378,0.15981376,0.026428666,0.023192026,-0.34404525,0.080760665
topic_35,0.5300265,0.05071532,0.16337812,0.10779056,-0.02208085,0.5011205,0.06968895,-0.1553597,-0.03158314,0.53159857,-0.17958683,-0.099276125,0.039253697,-0.069702536,0.19332312,-0.19698878,0.007051638,-0.20064382,0.069528125,0.09691892,-0.09114976,-0.030949362,0.37440234,-0.48768023,0.6539611,0.024847195,0.037702978,0.03420644,-0.62995654,0.8066652,0.17017241,-0.20755997,0.8546766,-0.10993137,-0.014333582,0.08102907,-0.29794765,-0.02652707,-0.7347786,-0.098729216,0.12994082,0.09392612,-0.037704177,-0.014126763,-0.7136872,-0.17816544,-0.0036239165,0.19028805,-0.79941857,-0.060806785,0.11992067,-0.0033782446,0.3569362,-0.21376525,-0.026591621,-0.28322676,-0.13746755,-0.06300278,-0.084100276,-0.062130775,0.29097438,-0.04244351,0.052650504,-0.36642912,0.019190617,-0.22367673,0.111896686,-0.62419945,0.0015329132,0.008455057,-0.078971416,0.023360906,0.1721313,0.005477953,0.11051441,-0.36510336,-0.11899466,0.12749638,0.15781157,0.0770806,0.17696637,-0.46913493,0.07854411,0.26680297,-0.102632485,0.10540311,-0.12399446,-0.09479718,0.058512475,0.014059651,-0.064957306,0.31893265,-0.0021703439,0.17581446,-0.13231574,-0.23421037,0.06798477,0.14220743,0.13043113,-0.30999485,-0.076734535,-0.23544964,-0.07214958,0.30676082,-0.2026656,0.112404995,-0.095518775,0.13191333,-0.059233353,0.25105298,-0.047102705,-0.0010933251,-0.2376375,-0.6139311,-0.24632934,-0.4085927,-0.003925794,0.07241058,0.42185682,0.09694398,-0.23066841,0.5008258,-0.055761326,-0.4329598,0.09055547,-0.13954446,-0.19081618,0.08860705,0.25176126,-0.04047311,-0.120554306,0.10091075,0.16087508,-0.015794054,-0.07763516,-0.18119675,0.47883692,-0.006533371,0.21102628,0.11110464,-0.14522098,-0.008919797,0.11896735,-0.14266105,-0.43147212,-0.06855448,0.66283226,-0.021655383,0.8383949,0.0067362497,-0.048301175,-0.53144664,0.39315808,0.1065519,-0.022888584,0.048659686,-0.25504163,-0.5209174,-0.16758396,-0.0062744883,-0.561841,0.0050798804,0.42415583,0.087889545,-0.28644437,0.28627583,0.062152784,-0.008433844,-0.5098655,0.09743909,-0.21879795,0.06580203,-0.108135566,-0.03338497,-0.55287665,-0.10405945,0.08094723,0.0638549,0.15746996,-0.3834707,0.049672022,-0.34611005,-0.332304,-0.12770681,-0.07621996,-0.09606763,0.026720386,0.5593962,-0.15551458,-0.2700234,0.035731412,0.008232116,-0.12404056,0.3788021,-0.66243947,-0.39947993,-0.15748703,0.052643973,0.8284507,-0.23444207
